data,hora,mandante,visitante,Placar M,Placar V,RESULTADO
2019-07-15 00:00:00,20:01,Fluminense,Ceara,1,1,D
2019-07-20 00:00:00,11:02,Vasco,Fluminense,2,1,H
2019-07-20 00:00:00,16:10,CSA,Athletico-PR,0,4,A
2019-07-20 00:00:00,17:00,Bahia,Cruzeiro,0,0,D
2019-07-20 00:00:00,19:00,Internacional,Gremio,1,1,D
2019-07-20 00:00:00,19:01,Ceara,Palmeiras,2,0,H
2019-07-21 00:00:00,11:01,Botafogo-RJ,Santos,0,1,A
2019-07-21 00:00:00,16:01,Corinthians,Flamengo,1,1,D
2019-07-21 00:00:00,16:02,Atletico-MG,Fortaleza,2,2,D
2019-07-21 00:00:00,19:00,Avai,Goias,0,0,D
2019-07-22 00:00:00,20:02,Sao Paulo,Chapecoense,4,0,H
2019-07-27 00:00:00,13:58,Cruzeiro,Athletico-PR,0,2,A
2019-07-27 00:00:00,17:00,Palmeiras,Vasco,1,1,D
2019-07-27 00:00:00,19:00,Internacional,Ceara,1,0,H
2019-07-27 00:00:00,19:01,Fluminense,Sao Paulo,1,2,A
2019-07-28 00:00:00,11:00,Chapecoense,Bahia,0,0,D
2019-07-28 00:00:00,15:59,Flamengo,Botafogo-RJ,3,2,H
2019-07-28 00:00:00,16:01,Santos,Avai,3,1,H
2019-07-28 00:00:00,19:00,Fortaleza,Corinthians,1,3,A
2019-07-28 00:00:00,19:03,Goias,Atletico-MG,0,0,D
2019-07-29 00:00:00,20:02,CSA,Gremio,0,0,D
2019-08-03 00:00:00,19:00,Fluminense,Internacional,2,1,H
2019-08-03 00:00:00,19:01,Ceara,Fortaleza,2,1,H
2019-08-04 00:00:00,11:01,Santos,Goias,6,1,H
2019-08-04 00:00:00,16:00,Avai,Botafogo-RJ,0,2,A
2019-08-04 00:00:00,16:01,Bahia,Flamengo,3,0,H
2019-08-04 00:00:00,19:00,Atletico-MG,Cruzeiro,2,0,H
2019-08-04 00:00:00,19:00,Corinthians,Palmeiras,1,1,D
2019-08-04 00:00:00,19:00,Vasco,CSA,0,0,D
2019-08-05 00:00:00,20:00,Gremio,Chapecoense,3,3,D
2019-08-07 00:00:00,19:15,Corinthians,Goias,2,0,H
2019-08-10 00:00:00,17:01,Ceara,Chapecoense,4,1,H
2019-08-10 00:00:00,17:03,Sao Paulo,Santos,3,2,H
2019-08-10 00:00:00,18:59,Flamengo,Gremio,3,1,H
2019-08-10 00:00:00,21:00,Atletico-MG,Fluminense,2,1,H
2019-08-11 00:00:00,11:00,Internacional,Corinthians,0,0,D
2019-08-11 00:00:00,16:00,Palmeiras,Bahia,2,2,D
2019-08-11 00:00:00,16:01,Avai,Cruzeiro,2,2,D
2019-08-11 00:00:00,16:01,Botafogo-RJ,Athletico-PR,2,1,H
2019-08-11 00:00:00,19:00,Goias,Vasco,0,1,A
2019-08-12 00:00:00,20:01,CSA,Fortaleza,0,2,A
2019-08-17 00:00:00,11:04,Athletico-PR,Atletico-MG,1,0,H
2019-08-17 00:00:00,17:00,Corinthians,Botafogo-RJ,2,0,H
2019-08-17 00:00:00,17:19,Fortaleza,Internacional,0,1,A
2019-08-17 00:00:00,19:00,Vasco,Flamengo,1,4,A
2019-08-17 00:00:00,21:00,Gremio,Palmeiras,1,1,D
2019-08-18 00:00:00,16:00,Cruzeiro,Santos,2,0,H
2019-08-18 00:00:00,16:00,Fluminense,CSA,0,1,A
2019-08-18 00:00:00,16:01,Bahia,Goias,1,1,D
2019-08-18 00:00:00,16:02,Sao Paulo,Ceara,1,0,H
2019-08-18 00:00:00,19:00,Chapecoense,Avai,1,0,H
2019-08-21 00:00:00,11:58,Athletico-PR,Sao Paulo,0,1,A
2019-08-24 00:00:00,11:00,Atletico-MG,Bahia,0,1,A
2019-08-24 00:00:00,17:00,Gremio,Athletico-PR,2,1,H
2019-08-25 00:00:00,16:00,Goias,Internacional,2,1,H
2019-08-25 00:00:00,16:00,Santos,Fortaleza,3,3,D
2019-08-25 00:00:00,16:00,Vasco,Sao Paulo,2,0,H
2019-08-25 00:00:00,19:00,CSA,Cruzeiro,1,1,D
2019-08-25 00:00:00,19:01,Avai,Corinthians,1,1,D
2019-08-25 00:00:00,19:01,Ceara,Flamengo,0,3,A
2019-08-26 00:00:00,20:00,Botafogo-RJ,Chapecoense,0,0,D
2019-08-31 00:00:00,11:02,Sao Paulo,Gremio,0,0,D
2019-08-31 00:00:00,17:01,Bahia,CSA,1,0,H
2019-08-31 00:00:00,19:01,Athletico-PR,Ceara,1,0,H
2019-08-31 00:00:00,19:02,Chapecoense,Santos,0,1,A
2019-08-31 00:00:00,21:00,Internacional,Botafogo-RJ,3,2,H
2019-09-01 00:00:00,16:00,Flamengo,Palmeiras,3,0,H
2019-09-01 00:00:00,16:02,Fortaleza,Goias,2,0,H
2019-09-01 00:00:00,19:00,Cruzeiro,Vasco,1,0,H
2019-09-01 00:00:00,19:01,Corinthians,Atletico-MG,1,0,H
2019-09-02 00:00:00,20:00,Fluminense,Avai,0,1,A
2019-09-07 00:00:00,11:01,Corinthians,Ceara,2,2,D
2019-09-07 00:00:00,11:02,Vasco,Bahia,0,2,A
2019-09-07 00:00:00,17:01,Avai,Flamengo,0,3,A
2019-09-07 00:00:00,17:01,Fortaleza,Fluminense,0,1,A
2019-09-07 00:00:00,19:00,Internacional,Sao Paulo,1,0,H
2019-09-07 00:00:00,21:00,Goias,Palmeiras,1,2,A
2019-09-08 00:00:00,11:00,Cruzeiro,Gremio,1,4,A
2019-09-08 00:00:00,16:00,Botafogo-RJ,Atletico-MG,2,1,H
2019-09-08 00:00:00,16:00,Santos,Athletico-PR,1,1,D
2019-09-08 00:00:00,19:00,CSA,Chapecoense,2,0,H
2019-09-10 00:00:00,21:00,Palmeiras,Fluminense,3,0,H
2019-09-14 00:00:00,17:01,Flamengo,Santos,1,0,H
2019-09-14 00:00:00,19:00,Chapecoense,Vasco,1,2,A
2019-09-14 00:00:00,19:00,Palmeiras,Cruzeiro,1,0,H
2019-09-14 00:00:00,21:00,Ceara,Botafogo-RJ,0,0,D
2019-09-15 00:00:00,11:02,Atletico-MG,Internacional,1,3,A
2019-09-15 00:00:00,11:21,Athletico-PR,Avai,0,1,A
2019-09-15 00:00:00,16:00,Fluminense,Corinthians,1,0,H
2019-09-15 00:00:00,16:00,Gremio,Goias,3,0,H
2019-09-15 00:00:00,16:02,Bahia,Fortaleza,1,1,D
2019-09-15 00:00:00,19:01,Sao Paulo,CSA,1,1,D
2019-09-21 00:00:00,11:01,Botafogo-RJ,Sao Paulo,1,2,A
2019-09-21 00:00:00,17:00,Cruzeiro,Flamengo,1,2,A
2019-09-21 00:00:00,19:03,Corinthians,Bahia,2,1,H
2019-09-21 00:00:00,21:00,Santos,Gremio,0,3,A
2019-09-22 00:00:00,11:00,Internacional,Chapecoense,1,0,H
2019-09-22 00:00:00,14:14,Vasco,Athletico-PR,1,1,D
2019-09-22 00:00:00,16:00,Fortaleza,Palmeiras,0,1,A
2019-09-22 00:00:00,16:01,CSA,Ceara,1,0,H
2019-09-22 00:00:00,19:00,Goias,Fluminense,3,0,H
2019-09-23 00:00:00,20:00,Avai,Atletico-MG,1,0,H
2019-09-25 00:00:00,19:30,Ceara,Cruzeiro,0,0,D
2019-09-25 00:00:00,21:30,Bahia,Botafogo-RJ,2,0,H
2019-09-25 00:00:00,21:30,Flamengo,Internacional,3,1,H
2019-09-25 00:00:00,21:31,Sao Paulo,Goias,0,1,A
2019-09-26 00:00:00,19:15,Palmeiras,CSA,6,2,H
2019-09-26 00:00:00,20:00,Fluminense,Santos,1,1,D
2019-09-26 00:00:00,20:00,Gremio,Avai,6,1,H
2019-09-26 00:00:00,21:31,Athletico-PR,Fortaleza,4,1,H
2019-09-28 00:00:00,19:00,Flamengo,Sao Paulo,0,0,D
2019-09-29 00:00:00,11:03,Corinthians,Vasco,1,0,H
2019-09-29 00:00:00,15:11,Athletico-PR,Chapecoense,1,1,D
2019-09-29 00:00:00,16:00,Fluminense,Gremio,2,1,H
2019-09-29 00:00:00,16:00,Internacional,Palmeiras,1,1,D
2019-09-29 00:00:00,16:00,Santos,CSA,2,0,H
2019-09-29 00:00:00,19:01,Atletico-MG,Ceara,2,1,H
2019-09-30 00:00:00,20:00,Avai,Bahia,0,2,A
2019-09-30 00:00:00,20:00,Fortaleza,Botafogo-RJ,1,0,H
2019-09-30 00:00:00,20:01,Goias,Cruzeiro,1,0,H
2019-10-02 00:00:00,19:15,Atletico-MG,Vasco,1,2,A
2019-10-02 00:00:00,19:16,Chapecoense,Corinthians,0,1,A
2019-10-05 00:00:00,17:00,Vasco,Santos,0,1,A
2019-10-05 00:00:00,17:02,Sao Paulo,Fortaleza,2,1,H
2019-10-05 00:00:00,19:00,Gremio,Corinthians,0,0,D
2019-10-05 00:00:00,19:02,Bahia,Athletico-PR,1,2,A
2019-10-05 00:00:00,21:00,Cruzeiro,Internacional,1,1,D
2019-10-06 00:00:00,11:01,Chapecoense,Flamengo,0,1,A
2019-10-06 00:00:00,16:00,Botafogo-RJ,Fluminense,0,1,A
2019-10-06 00:00:00,16:00,Palmeiras,Atletico-MG,1,1,D
2019-10-06 00:00:00,16:01,Ceara,Goias,0,1,A
2019-10-06 00:00:00,19:00,CSA,Avai,3,1,H
2019-10-09 00:00:00,19:15,Botafogo-RJ,Goias,3,1,H
2019-10-09 00:00:00,19:16,CSA,Internacional,1,0,H
2019-10-09 00:00:00,20:31,Fortaleza,Chapecoense,2,0,H
2019-10-09 00:00:00,21:00,Gremio,Ceara,2,1,H
2019-10-09 00:00:00,21:01,Bahia,Sao Paulo,0,0,D
2019-10-09 00:00:00,21:30,Cruzeiro,Fluminense,0,0,D
2019-10-09 00:00:00,21:30,Santos,Palmeiras,2,0,H
2019-10-10 00:00:00,15:24,Corinthians,Athletico-PR,2,2,D
2019-10-10 00:00:00,19:19,Avai,Vasco,0,0,D
2019-10-10 00:00:00,20:00,Flamengo,Atletico-MG,3,1,H
2019-10-12 00:00:00,17:01,Goias,CSA,1,0,H
2019-10-12 00:00:00,19:00,Fluminense,Bahia,2,0,H
2019-10-12 00:00:00,21:00,Palmeiras,Botafogo-RJ,1,0,H
2019-10-13 00:00:00,13:22,Athletico-PR,Flamengo,0,2,A
2019-10-13 00:00:00,16:00,Internacional,Santos,0,0,D
2019-10-13 00:00:00,16:00,Vasco,Fortaleza,1,0,H
2019-10-13 00:00:00,16:01,Ceara,Avai,1,0,H
2019-10-13 00:00:00,18:02,Sao Paulo,Corinthians,1,0,H
2019-10-13 00:00:00,19:00,Atletico-MG,Gremio,1,4,A
2019-10-13 00:00:00,19:01,Chapecoense,Cruzeiro,1,1,D
2019-10-16 00:00:00,19:16,CSA,Atletico-MG,2,2,D
2019-10-16 00:00:00,19:16,Gremio,Bahia,0,1,A
2019-10-16 00:00:00,20:00,Fortaleza,Flamengo,1,2,A
2019-10-16 00:00:00,21:00,Cruzeiro,Sao Paulo,1,0,H
2019-10-16 00:00:00,21:00,Palmeiras,Chapecoense,1,0,H
2019-10-16 00:00:00,21:30,Vasco,Botafogo-RJ,2,1,H
2019-10-16 00:00:00,21:31,Goias,Corinthians,2,2,D
2019-10-17 00:00:00,11:11,Fluminense,Athletico-PR,1,2,A
2019-10-17 00:00:00,19:15,Santos,Ceara,2,1,H
2019-10-17 00:00:00,19:16,Avai,Internacional,0,2,A
2019-10-19 00:00:00,17:00,Fortaleza,Gremio,2,1,H
2019-10-19 00:00:00,19:01,Corinthians,Cruzeiro,1,2,A
2019-10-20 00:00:00,16:00,Atletico-MG,Santos,2,0,H
2019-10-20 00:00:00,16:00,Internacional,Vasco,0,1,A
2019-10-20 00:00:00,16:00,Sao Paulo,Avai,1,0,H
2019-10-20 00:00:00,18:00,Flamengo,Fluminense,2,0,H
2019-10-20 00:00:00,19:00,Athletico-PR,Palmeiras,1,1,D
2019-10-20 00:00:00,19:00,Chapecoense,Goias,2,2,D
2019-10-21 00:00:00,19:31,Bahia,Ceara,1,2,A
2019-10-21 00:00:00,20:00,Botafogo-RJ,CSA,2,1,H
2019-10-26 00:00:00,11:04,Cruzeiro,Fortaleza,1,1,D
2019-10-26 00:00:00,17:01,Corinthians,Santos,0,0,D
2019-10-26 00:00:00,17:03,Ceara,Vasco,1,1,D
2019-10-26 00:00:00,19:02,Bahia,Internacional,2,3,A
2019-10-26 00:00:00,19:30,Fluminense,Chapecoense,1,1,D
2019-10-27 00:00:00,11:06,Athletico-PR,Goias,4,1,H
2019-10-27 00:00:00,16:00,Gremio,Botafogo-RJ,3,0,H
2019-10-27 00:00:00,16:01,Sao Paulo,Atletico-MG,2,0,H
2019-10-27 00:00:00,18:00,Avai,Palmeiras,1,2,A
2019-10-27 00:00:00,19:00,Flamengo,CSA,1,0,H
2019-10-30 00:00:00,19:30,Atletico-MG,Chapecoense,0,2,A
2019-10-30 00:00:00,19:30,Palmeiras,Sao Paulo,3,0,H
2019-10-30 00:00:00,19:31,Avai,Fortaleza,1,3,A
2019-10-30 00:00:00,21:30,Vasco,Gremio,1,3,A
2019-10-30 00:00:00,21:31,Ceara,Fluminense,2,0,H
2019-10-30 00:00:00,21:32,CSA,Corinthians,2,1,H
2019-10-31 00:00:00,19:15,Santos,Bahia,1,0,H
2019-10-31 00:00:00,20:03,Goias,Flamengo,2,2,D
2019-10-31 00:00:00,21:30,Botafogo-RJ,Cruzeiro,0,2,A
2019-10-31 00:00:00,21:30,Internacional,Athletico-PR,1,1,D
2019-11-02 00:00:00,17:01,Fortaleza,Atletico-MG,2,2,D
2019-11-02 00:00:00,19:00,Palmeiras,Ceara,1,0,H
2019-11-02 00:00:00,19:01,Fluminense,Vasco,0,0,D
2019-11-02 00:00:00,21:01,Chapecoense,Sao Paulo,0,3,A
2019-11-03 00:00:00,13:25,Athletico-PR,CSA,1,0,H
2019-11-03 00:00:00,16:00,Flamengo,Corinthians,4,1,H
2019-11-03 00:00:00,18:00,Gremio,Internacional,2,0,H
2019-11-03 00:00:00,19:00,Cruzeiro,Bahia,1,1,D
2019-11-03 00:00:00,19:00,Santos,Botafogo-RJ,4,1,H
2019-11-03 00:00:00,19:31,Goias,Avai,2,0,H
2019-11-06 00:00:00,13:23,Athletico-PR,Cruzeiro,0,0,D
2019-11-06 00:00:00,19:30,Corinthians,Fortaleza,3,2,H
2019-11-06 00:00:00,20:00,Atletico-MG,Goias,2,0,H
2019-11-06 00:00:00,21:00,Avai,Santos,1,2,A
2019-11-06 00:00:00,21:30,Bahia,Chapecoense,1,1,D
2019-11-06 00:00:00,21:30,Vasco,Palmeiras,1,2,A
2019-11-07 00:00:00,19:30,Ceara,Internacional,2,0,H
2019-11-07 00:00:00,19:35,Sao Paulo,Fluminense,0,2,A
2019-11-07 00:00:00,20:00,Botafogo-RJ,Flamengo,0,1,A
2019-11-07 00:00:00,21:00,Gremio,CSA,2,1,H
2019-11-09 00:00:00,17:02,Goias,Santos,0,3,A
2019-11-09 00:00:00,19:00,Palmeiras,Corinthians,1,1,D
2019-11-10 00:00:00,12:01,Sao Paulo,Athletico-PR,0,1,A
2019-11-10 00:00:00,16:00,Cruzeiro,Atletico-MG,0,0,D
2019-11-10 00:00:00,16:00,Internacional,Fluminense,2,1,H
2019-11-10 00:00:00,18:00,Flamengo,Bahia,3,1,H
2019-11-10 00:00:00,19:00,Chapecoense,Gremio,0,1,A
2019-11-10 00:00:00,19:01,CSA,Vasco,0,3,A
2019-11-10 00:00:00,19:01,Fortaleza,Ceara,1,0,H
2019-11-11 00:00:00,20:00,Botafogo-RJ,Avai,2,0,H
2019-11-13 00:00:00,21:30,Flamengo,Vasco,4,4,D
2019-11-16 00:00:00,17:00,Santos,Sao Paulo,1,1,D
2019-11-16 00:00:00,19:00,Fluminense,Atletico-MG,1,1,D
2019-11-17 00:00:00,12:06,Athletico-PR,Botafogo-RJ,1,0,H
2019-11-17 00:00:00,16:00,Gremio,Flamengo,0,1,A
2019-11-17 00:00:00,16:01,Bahia,Palmeiras,1,1,D
2019-11-17 00:00:00,18:00,Chapecoense,Ceara,1,0,H
2019-11-17 00:00:00,18:00,Corinthians,Internacional,0,0,D
2019-11-17 00:00:00,19:02,Fortaleza,CSA,3,0,H
2019-11-18 00:00:00,19:33,Vasco,Goias,1,1,D
2019-11-18 00:00:00,20:00,Cruzeiro,Avai,0,0,D
2019-11-23 00:00:00,21:01,Santos,Cruzeiro,4,1,H
2019-11-24 00:00:00,14:12,Atletico-MG,Athletico-PR,0,1,A
2019-11-24 00:00:00,16:00,Palmeiras,Gremio,1,2,A
2019-11-24 00:00:00,16:02,Goias,Bahia,4,3,H
2019-11-24 00:00:00,18:00,Botafogo-RJ,Corinthians,1,0,H
2019-11-24 00:00:00,19:00,Avai,Chapecoense,0,1,A
2019-11-24 00:00:00,19:00,Internacional,Fortaleza,2,2,D
2019-11-24 00:00:00,19:02,Ceara,Sao Paulo,1,1,D
2019-11-25 00:00:00,20:00,CSA,Fluminense,0,1,A
2019-11-27 00:00:00,19:30,Chapecoense,Botafogo-RJ,0,1,A
2019-11-27 00:00:00,19:30,Internacional,Goias,1,2,A
2019-11-27 00:00:00,19:51,Athletico-PR,Gremio,2,0,H
2019-11-27 00:00:00,21:02,Bahia,Atletico-MG,1,1,D
2019-11-27 00:00:00,21:30,Corinthians,Avai,3,0,H
2019-11-27 00:00:00,21:31,Flamengo,Ceara,4,1,H
2019-11-28 00:00:00,19:30,Fluminense,Palmeiras,1,0,H
2019-11-28 00:00:00,20:01,Fortaleza,Santos,2,1,H
2019-11-28 00:00:00,20:31,Sao Paulo,Vasco,1,0,H
2019-11-28 00:00:00,21:30,Cruzeiro,CSA,0,1,A
2019-11-30 00:00:00,19:00,Botafogo-RJ,Internacional,0,1,A
2019-11-30 00:00:00,19:00,Ceara,Athletico-PR,1,1,D
2019-12-01 00:00:00,15:59,Palmeiras,Flamengo,1,3,A
2019-12-01 00:00:00,16:01,Avai,Fluminense,1,1,D
2019-12-01 00:00:00,16:02,Goias,Fortaleza,1,2,A
2019-12-01 00:00:00,17:58,CSA,Bahia,1,2,A
2019-12-01 00:00:00,18:00,Atletico-MG,Corinthians,2,1,H
2019-12-01 00:00:00,19:00,Gremio,Sao Paulo,3,0,H
2019-12-01 00:00:00,19:00,Santos,Chapecoense,2,0,H
2019-12-02 00:00:00,20:01,Vasco,Cruzeiro,1,0,H
2019-12-04 00:00:00,19:01,Athletico-PR,Santos,1,0,H
2019-12-04 00:00:00,19:30,Atletico-MG,Botafogo-RJ,2,0,H
2019-12-04 00:00:00,19:31,Ceara,Corinthians,0,1,A
2019-12-04 00:00:00,21:00,Chapecoense,CSA,3,0,H
2019-12-04 00:00:00,21:30,Fluminense,Fortaleza,0,0,D
2019-12-04 00:00:00,21:30,Sao Paulo,Internacional,2,1,H
2019-12-05 00:00:00,19:15,Gremio,Cruzeiro,2,0,H
2019-12-05 00:00:00,19:17,Palmeiras,Goias,5,1,H
2019-12-05 00:00:00,19:19,Bahia,Vasco,1,1,D
2019-12-05 00:00:00,20:03,Flamengo,Avai,6,1,H
2019-12-08 00:00:00,16:00,Botafogo-RJ,Ceara,1,1,D
2019-12-08 00:00:00,16:00,Corinthians,Fluminense,1,2,A
2019-12-08 00:00:00,16:00,Internacional,Atletico-MG,2,1,H
2019-12-08 00:00:00,16:01,Cruzeiro,Palmeiras,0,2,A
2019-12-08 00:00:00,16:01,CSA,Sao Paulo,1,2,A
2019-12-08 00:00:00,16:01,Fortaleza,Bahia,2,1,H
2019-12-08 00:00:00,16:01,Goias,Gremio,3,2,H
2019-12-08 00:00:00,16:01,Vasco,Chapecoense,1,1,D
2019-12-08 00:00:00,16:02,Santos,Flamengo,4,0,H
2019-12-08 00:00:00,16:08,Avai,Athletico-PR,0,0,D
2020-08-08 00:00:00,10:40,Sport,Ceara,3,2,H
2020-08-08 00:00:00,10:57,Coritiba,Internacional,0,1,A
2020-08-08 00:00:00,19:00,Fortaleza,Athletico-PR,0,2,A
2020-08-09 00:00:00,16:00,Flamengo,Atletico-MG,0,1,A
2020-08-09 00:00:00,16:02,Santos,Bragantino,1,1,D
2020-08-09 00:00:00,19:00,Gremio,Fluminense,1,0,H
2020-08-12 00:00:00,09:43,Athletico-PR,Goias,2,1,H
2020-08-12 00:00:00,19:15,Bragantino,Botafogo-RJ,1,1,D
2020-08-12 00:00:00,19:16,Atletico-MG,Corinthians,3,2,H
2020-08-12 00:00:00,20:30,Bahia,Coritiba,1,0,H
2020-08-12 00:00:00,20:31,Atletico-GO,Flamengo,3,0,H
2020-08-12 00:00:00,21:30,Ceara,Gremio,1,1,D
2020-08-12 00:00:00,21:30,Fluminense,Palmeiras,1,1,D
2020-08-13 00:00:00,19:16,Sao Paulo,Fortaleza,1,0,H
2020-08-13 00:00:00,19:32,Internacional,Santos,2,0,H
2020-08-13 00:00:00,20:00,Vasco,Sport,2,0,H
2020-08-15 00:00:00,12:57,Coritiba,Flamengo,0,1,A
2020-08-15 00:00:00,19:00,Gremio,Corinthians,0,0,D
2020-08-15 00:00:00,21:30,Palmeiras,Goias,1,1,D
2020-08-16 00:00:00,11:01,Atletico-MG,Ceara,2,0,H
2020-08-16 00:00:00,16:00,Bahia,Bragantino,2,1,H
2020-08-16 00:00:00,16:00,Vasco,Sao Paulo,2,1,H
2020-08-16 00:00:00,18:00,Fluminense,Internacional,2,1,H
2020-08-16 00:00:00,19:00,Atletico-GO,Sport,1,1,D
2020-08-16 00:00:00,19:30,Fortaleza,Botafogo-RJ,0,0,D
2020-08-16 00:00:00,19:46,Santos,Athletico-PR,3,1,H
2020-08-19 00:00:00,19:15,Bragantino,Fluminense,2,1,H
2020-08-19 00:00:00,19:15,Flamengo,Gremio,1,1,D
2020-08-19 00:00:00,19:31,Athletico-PR,Palmeiras,0,1,A
2020-08-19 00:00:00,20:29,Internacional,Atletico-GO,3,0,H
2020-08-19 00:00:00,20:31,Goias,Fortaleza,1,3,A
2020-08-19 00:00:00,21:30,Botafogo-RJ,Atletico-MG,2,1,H
2020-08-19 00:00:00,21:30,Corinthians,Coritiba,3,1,H
2020-08-20 00:00:00,19:15,Sport,Santos,0,1,A
2020-08-20 00:00:00,20:00,Ceara,Vasco,0,3,A
2020-08-20 00:00:00,20:00,Sao Paulo,Bahia,1,1,D
2020-08-22 00:00:00,16:00,Athletico-PR,Fluminense,0,1,A
2020-08-22 00:00:00,18:59,Internacional,Atletico-MG,1,0,H
2020-08-22 00:00:00,21:00,Goias,Atletico-GO,2,0,H
2020-08-23 00:00:00,11:03,Flamengo,Botafogo-RJ,1,1,D
2020-08-23 00:00:00,16:00,Vasco,Gremio,0,0,D
2020-08-23 00:00:00,16:01,Bragantino,Coritiba,1,2,A
2020-08-23 00:00:00,16:02,Palmeiras,Santos,2,1,H
2020-08-23 00:00:00,18:59,Sport,Sao Paulo,0,1,A
2020-08-23 00:00:00,20:00,Ceara,Bahia,2,0,H
2020-08-26 00:00:00,19:00,Sao Paulo,Athletico-PR,1,0,H
2020-08-26 00:00:00,21:30,Corinthians,Fortaleza,1,1,D
2020-08-29 00:00:00,17:00,Botafogo-RJ,Internacional,0,2,A
2020-08-29 00:00:00,19:00,Bahia,Palmeiras,1,1,D
2020-08-29 00:00:00,19:00,Fluminense,Vasco,2,1,H
2020-08-29 00:00:00,21:00,Fortaleza,Bragantino,3,0,H
2020-08-30 00:00:00,11:00,Sao Paulo,Corinthians,2,1,H
2020-08-30 00:00:00,16:00,Santos,Flamengo,0,1,A
2020-08-30 00:00:00,16:01,Coritiba,Sport,1,0,H
2020-08-30 00:00:00,18:01,Atletico-GO,Ceara,0,2,A
2020-09-02 00:00:00,19:02,Ceara,Fortaleza,1,0,H
2020-09-02 00:00:00,19:15,Fluminense,Atletico-GO,1,1,D
2020-09-02 00:00:00,19:16,Goias,Corinthians,1,2,A
2020-09-02 00:00:00,20:30,Bahia,Flamengo,3,5,A
2020-09-02 00:00:00,20:30,Botafogo-RJ,Coritiba,0,0,D
2020-09-02 00:00:00,20:31,Athletico-PR,Bragantino,1,1,D
2020-09-02 00:00:00,21:29,Palmeiras,Internacional,1,1,D
2020-09-02 00:00:00,21:29,Santos,Vasco,2,2,D
2020-09-03 00:00:00,19:01,Gremio,Sport,1,2,A
2020-09-03 00:00:00,20:00,Atletico-MG,Sao Paulo,3,0,H
2020-09-05 00:00:00,13:00,Ceara,Santos,0,1,A
2020-09-05 00:00:00,16:59,Flamengo,Fortaleza,2,1,H
2020-09-05 00:00:00,19:00,Corinthians,Botafogo-RJ,2,2,D
2020-09-06 00:00:00,11:01,Bragantino,Palmeiras,1,2,A
2020-09-06 00:00:00,16:00,Internacional,Bahia,2,2,D
2020-09-06 00:00:00,16:01,Sao Paulo,Fluminense,3,1,H
2020-09-06 00:00:00,18:00,Vasco,Athletico-PR,1,0,H
2020-09-06 00:00:00,18:59,Atletico-GO,Gremio,1,1,D
2020-09-06 00:00:00,20:32,Coritiba,Atletico-MG,0,1,A
2020-09-06 00:00:00,20:32,Sport,Goias,2,1,H
2020-09-09 00:00:00,17:30,Athletico-PR,Botafogo-RJ,1,1,D
2020-09-09 00:00:00,18:00,Fortaleza,Sport,1,0,H
2020-09-09 00:00:00,18:03,Goias,Coritiba,3,3,D
2020-09-09 00:00:00,19:15,Sao Paulo,Bragantino,1,1,D
2020-09-09 00:00:00,21:30,Fluminense,Flamengo,1,2,A
2020-09-09 00:00:00,21:30,Santos,Atletico-MG,3,1,H
2020-09-10 00:00:00,19:14,Corinthians,Palmeiras,0,2,A
2020-09-10 00:00:00,19:15,Internacional,Ceara,2,0,H
2020-09-10 00:00:00,19:16,Bahia,Gremio,0,2,A
2020-09-10 00:00:00,21:00,Vasco,Atletico-GO,1,2,A
2020-09-12 00:00:00,16:29,Athletico-PR,Coritiba,1,0,H
2020-09-12 00:00:00,18:59,Santos,Sao Paulo,2,2,D
2020-09-13 00:00:00,16:00,Fluminense,Corinthians,2,1,H
2020-09-13 00:00:00,16:00,Gremio,Fortaleza,1,1,D
2020-09-13 00:00:00,18:00,Atletico-MG,Bragantino,2,1,H
2020-09-13 00:00:00,18:00,Bahia,Atletico-GO,0,1,A
2020-09-13 00:00:00,18:00,Ceara,Flamengo,2,0,H
2020-09-13 00:00:00,18:01,Goias,Internacional,1,0,H
2020-09-13 00:00:00,19:46,Palmeiras,Sport,2,2,D
2020-09-13 00:00:00,20:29,Botafogo-RJ,Vasco,2,3,A
2020-09-16 00:00:00,21:32,Corinthians,Bahia,3,2,H
2020-09-19 00:00:00,19:01,Bragantino,Ceara,4,2,H
2020-09-19 00:00:00,19:01,Fortaleza,Internacional,1,0,H
2020-09-19 00:00:00,21:00,Atletico-GO,Atletico-MG,3,4,A
2020-09-20 00:00:00,16:00,Coritiba,Vasco,1,0,H
2020-09-20 00:00:00,16:00,Gremio,Palmeiras,1,1,D
2020-09-20 00:00:00,18:15,Botafogo-RJ,Santos,0,0,D
2020-09-20 00:00:00,20:29,Sport,Fluminense,1,0,H
2020-09-23 00:00:00,21:30,Sport,Corinthians,1,0,H
2020-09-26 00:00:00,18:59,Athletico-PR,Bahia,1,0,H
2020-09-26 00:00:00,19:00,Internacional,Sao Paulo,1,1,D
2020-09-26 00:00:00,21:00,Atletico-MG,Gremio,3,1,H
2020-09-27 00:00:00,11:01,Vasco,Bragantino,1,1,D
2020-09-27 00:00:00,16:22,Palmeiras,Flamengo,1,1,D
2020-09-27 00:00:00,18:14,Atletico-GO,Botafogo-RJ,1,1,D
2020-09-27 00:00:00,18:18,Ceara,Goias,2,2,D
2020-09-27 00:00:00,20:30,Santos,Fortaleza,1,1,D
2020-09-28 00:00:00,20:00,Fluminense,Coritiba,4,0,H
2020-09-30 00:00:00,21:30,Botafogo-RJ,Bahia,1,2,A
